date_heure,id_compteur,nb_passages
2025-02-27 10:00:00,100053210,2
2025-02-27 10:00:00,100054073,0
2025-02-27 10:00:00,100055268,0
2025-02-27 10:00:00,100056188,15
2025-02-27 10:00:00,300014985,29
2025-02-27 10:00:00,300014986,10
2025-02-27 10:00:00,300014993,3
2025-02-27 10:00:00,300014994,6
2025-02-27 10:00:00,300014995,9
2025-02-27 10:00:00,300014996,29
2025-02-27 10:00:00,300020478,5
2025-02-27 10:00:00,300020679,21
2025-02-27 10:00:00,300020816,16
2025-02-27 10:00:00,300020817,8
2025-02-27 10:00:00,300021685,0
2025-02-27 10:00:00,300028650,3
2025-02-27 11:00:00,100001753,1
2025-02-27 11:00:00,100003032,9
2025-02-27 11:00:00,100003040,1
2025-02-27 11:00:00,100003041,14
2025-02-27 11:00:00,100003042,7
2025-02-27 11:00:00,100004575,0
2025-02-27 11:00:00,100007390,8
2025-02-27 11:00:00,100011747,6
2025-02-27 11:00:00,100011783,5
2025-02-27 11:00:00,100012217,10
2025-02-27 11:00:00,100012218,0
2025-02-27 11:00:00,100017441,7
2025-02-27 11:00:00,100017523,4
2025-02-27 11:00:00,100025474,0
2025-02-27 11:00:00,100035408,0
2025-02-27 11:00:00,100035409,0
2025-02-27 11:00:00,100041114,0
2025-02-27 11:00:00,100047030,4
2025-02-27 11:00:00,100052600,0
2025-02-27 11:00:00,100052602,0
2025-02-27 11:00:00,100052603,1
2025-02-27 11:00:00,100052605,0
2025-02-27 11:00:00,100052606,0
2025-02-27 11:00:00,100053055,1
2025-02-27 11:00:00,100053059,6
2025-02-27 11:00:00,100053210,1
2025-02-27 11:00:00,100054073,1
2025-02-27 11:00:00,100055268,0
2025-02-27 11:00:00,100056188,12
2025-02-27 11:00:00,300014985,11
2025-02-27 11:00:00,300014986,6
2025-02-27 11:00:00,300014993,4
2025-02-27 11:00:00,300014994,5
2025-02-27 11:00:00,300014995,9
2025-02-27 11:00:00,300014996,17
2025-02-27 11:00:00,300020478,10
2025-02-27 11:00:00,300020679,19
2025-02-27 11:00:00,300020816,18
2025-02-27 11:00:00,300020817,7
2025-02-27 11:00:00,300021685,0
2025-02-27 11:00:00,300028650,8
2025-02-27 12:00:00,100001753,2
2025-02-27 12:00:00,100003032,13
2025-02-27 12:00:00,100003040,0
2025-02-27 12:00:00,100003041,9
2025-02-27 12:00:00,100003042,15
2025-02-27 12:00:00,100004575,0
2025-02-27 12:00:00,100007390,7
2025-02-27 12:00:00,100011747,2
2025-02-27 12:00:00,100011783,6
2025-02-27 12:00:00,100012217,10
2025-02-27 12:00:00,100012218,0
2025-02-27 12:00:00,100017441,12
2025-02-27 12:00:00,100017523,4
2025-02-27 12:00:00,100025474,0
2025-02-27 12:00:00,100035408,0
2025-02-27 12:00:00,100035409,0
2025-02-27 12:00:00,100041114,0
2025-02-27 12:00:00,100047030,3
2025-02-27 12:00:00,100052600,0
2025-02-27 12:00:00,100052602,0
2025-02-27 12:00:00,100052603,0
2025-02-27 12:00:00,100052605,0
2025-02-27 12:00:00,100052606,0
2025-02-27 12:00:00,100053055,2
2025-02-27 12:00:00,100053059,4
2025-02-27 12:00:00,100053210,1
2025-02-27 12:00:00,100054073,3
2025-02-27 12:00:00,100055268,0
2025-02-27 12:00:00,100056188,10
2025-02-27 12:00:00,300014985,12
2025-02-27 12:00:00,300014986,7
2025-02-27 12:00:00,300014993,3
2025-02-27 12:00:00,300014994,3
2025-02-27 12:00:00,300014995,13
2025-02-27 12:00:00,300014996,16
2025-02-27 12:00:00,300020478,5
2025-02-27 12:00:00,300020679,23
2025-02-27 12:00:00,300020816,6
2025-02-27 12:00:00,300020817,6
2025-02-27 12:00:00,300021685,0
2025-02-27 12:00:00,300028650,8
2025-02-27 13:00:00,100001753,5
2025-02-27 13:00:00,100003032,14
2025-02-27 13:00:00,100003040,0
2025-02-27 13:00:00,100003041,5
2025-02-27 13:00:00,100003042,8
2025-02-27 13:00:00,100004575,0
2025-02-27 13:00:00,100007390,10
2025-02-27 13:00:00,100011747,6
2025-02-27 13:00:00,100011783,7
2025-02-27 13:00:00,100012217,15
2025-02-27 13:00:00,100012218,0
2025-02-27 13:00:00,100017441,14
2025-02-27 13:00:00,100017523,2
2025-02-27 13:00:00,100025474,0
2025-02-27 13:00:00,100035408,0
2025-02-27 13:00:00,100035409,0
2025-02-27 13:00:00,100041114,0
2025-02-27 13:00:00,100047030,11
2025-02-27 13:00:00,100052600,0
2025-02-27 13:00:00,100052602,0
2025-02-27 13:00:00,100052603,0
2025-02-27 13:00:00,100052605,0
2025-02-27 13:00:00,100052606,0
2025-02-27 13:00:00,100053055,0
2025-02-27 13:00:00,100053059,9
2025-02-27 13:00:00,100053210,3
2025-02-27 13:00:00,100054073,4
2025-02-27 13:00:00,100055268,0
2025-02-27 13:00:00,100056188,16
2025-02-27 13:00:00,300014985,22
2025-02-27 13:00:00,300014986,21
2025-02-27 13:00:00,300014993,7
2025-02-27 13:00:00,300014994,3
2025-02-27 13:00:00,300014995,21
2025-02-27 13:00:00,300014996,17
2025-02-27 13:00:00,300020478,4
2025-02-27 13:00:00,300020679,20
2025-02-27 13:00:00,300020816,7
2025-02-27 13:00:00,300020817,8
2025-02-27 13:00:00,300021685,0
2025-02-27 13:00:00,300028650,6
2025-02-27 14:00:00,100001753,4
2025-02-27 14:00:00,100003032,19
2025-02-27 14:00:00,100003040,0
2025-02-27 14:00:00,100003041,16
2025-02-27 14:00:00,100003042,8
2025-02-27 14:00:00,100004575,0
2025-02-27 14:00:00,100007390,16
2025-02-27 14:00:00,100011747,5
2025-02-27 14:00:00,100011783,8
2025-02-27 14:00:00,100012217,8
2025-02-27 14:00:00,100012218,0
2025-02-27 14:00:00,100017441,18
2025-02-27 14:00:00,100017523,0
2025-02-27 14:00:00,100025474,0
2025-02-27 14:00:00,100035408,0
2025-02-27 14:00:00,100035409,0
2025-02-27 14:00:00,100041114,0
2025-02-27 14:00:00,100047030,4
2025-02-27 14:00:00,100052600,0
2025-02-27 14:00:00,100052602,1
2025-02-27 14:00:00,100052603,1
2025-02-27 14:00:00,100052605,0
2025-02-27 14:00:00,100052606,0
2025-02-27 14:00:00,100053055,3
2025-02-27 14:00:00,100053059,6
2025-02-27 14:00:00,100053210,1
2025-02-27 14:00:00,100054073,1
2025-02-27 14:00:00,100055268,0
2025-02-27 14:00:00,100056188,16
2025-02-27 14:00:00,300014985,15
2025-02-27 14:00:00,300014986,24
2025-02-27 14:00:00,300014993,7
2025-02-27 14:00:00,300014994,2
2025-02-27 14:00:00,300014995,30
2025-02-27 14:00:00,300014996,15
2025-02-27 14:00:00,300020478,9
2025-02-27 14:00:00,300020679,28
2025-02-27 14:00:00,300020816,9
2025-02-27 14:00:00,300020817,12
2025-02-27 14:00:00,300021685,0
2025-02-27 14:00:00,300028650,8
2025-02-27 15:00:00,100001753,3
2025-02-27 15:00:00,100003032,29
2025-02-27 15:00:00,100003040,0
2025-02-27 15:00:00,100003041,23
2025-02-27 15:00:00,100003042,7
2025-02-27 15:00:00,100004575,0
2025-02-27 15:00:00,100007390,25
2025-02-27 15:00:00,100011747,4
2025-02-27 15:00:00,100011783,6
2025-02-27 15:00:00,100012217,15
2025-02-27 15:00:00,100012218,0
2025-02-27 15:00:00,100017441,21
2025-02-27 15:00:00,100017523,2
2025-02-27 15:00:00,100025474,0
2025-02-27 15:00:00,100035408,0
2025-02-27 15:00:00,100035409,0
2025-02-27 15:00:00,100041114,0
2025-02-27 15:00:00,100047030,2
2025-02-27 15:00:00,100052600,0
2025-02-27 15:00:00,100052602,0
2025-02-27 15:00:00,100052603,0
2025-02-27 15:00:00,100052605,2
2025-02-27 15:00:00,100052606,0
2025-02-27 15:00:00,100053055,2
2025-02-27 15:00:00,100053059,3
2025-02-27 15:00:00,100053210,0
2025-02-27 15:00:00,100054073,6
2025-02-27 15:00:00,100055268,0
2025-02-27 15:00:00,100056188,10
2025-02-27 15:00:00,300014985,18
2025-02-27 15:00:00,300014986,24
2025-02-27 15:00:00,300014993,5
2025-02-27 15:00:00,300014994,6
2025-02-27 15:00:00,300014995,37
2025-02-27 15:00:00,300014996,12
2025-02-27 15:00:00,300020478,5
2025-02-27 15:00:00,300020679,38
2025-02-27 15:00:00,300020816,16
2025-02-27 15:00:00,300020817,20
2025-02-27 15:00:00,300021685,0
2025-02-27 15:00:00,300028650,10
2025-02-27 16:00:00,100001753,3
2025-02-27 16:00:00,100003032,61
2025-02-27 16:00:00,100003040,1
2025-02-27 16:00:00,100003041,22
2025-02-27 16:00:00,100003042,28
2025-02-27 16:00:00,100004575,0
2025-02-27 16:00:00,100007390,23
2025-02-27 16:00:00,100011747,16
2025-02-27 16:00:00,100011783,18
2025-02-27 16:00:00,100012217,25
2025-02-27 16:00:00,100012218,0
2025-02-27 16:00:00,100017441,33
2025-02-27 16:00:00,100017523,0
2025-02-27 16:00:00,100025474,0
2025-02-27 16:00:00,100035408,0
2025-02-27 16:00:00,100035409,0
2025-02-27 16:00:00,100041114,0
2025-02-27 16:00:00,100047030,1
2025-02-27 16:00:00,100052600,0
2025-02-27 16:00:00,100052602,0
2025-02-27 16:00:00,100052603,0
2025-02-27 16:00:00,100052605,1
2025-02-27 16:00:00,100052606,0
2025-02-27 16:00:00,100053055,0
2025-02-27 16:00:00,100053059,6
2025-02-27 16:00:00,100053210,1
2025-02-27 16:00:00,100054073,3
2025-02-27 16:00:00,100055268,0
2025-02-27 16:00:00,100056188,26
2025-02-27 16:00:00,300014985,25
2025-02-27 16:00:00,300014986,58
2025-02-27 16:00:00,300014993,13
2025-02-27 16:00:00,300014994,7
2025-02-27 16:00:00,300014995,88
2025-02-27 16:00:00,300014996,19
2025-02-27 16:00:00,300020478,15
2025-02-27 16:00:00,300020679,66
2025-02-27 16:00:00,300020816,29
2025-02-27 16:00:00,300020817,30
2025-02-27 16:00:00,300021685,0
2025-02-27 16:00:00,300028650,11
2025-02-27 17:00:00,100001753,8
2025-02-27 17:00:00,100003032,75
2025-02-27 17:00:00,100003040,5
2025-02-27 17:00:00,100003041,28
2025-02-27 17:00:00,100003042,32
2025-02-27 17:00:00,100004575,0
2025-02-27 17:00:00,100007390,19
2025-02-27 17:00:00,100011747,25
2025-02-27 17:00:00,100011783,19
2025-02-27 17:00:00,100012217,27
2025-02-27 17:00:00,100012218,0
2025-02-27 17:00:00,100017441,53
2025-02-27 17:00:00,100017523,0
2025-02-27 17:00:00,100025474,0
2025-02-27 17:00:00,100035408,0
2025-02-27 17:00:00,100035409,0
2025-02-27 17:00:00,100041114,0
2025-02-27 17:00:00,100047030,8
2025-02-27 17:00:00,100052600,1
2025-02-27 17:00:00,100052602,2
2025-02-27 17:00:00,100052603,1
2025-02-27 17:00:00,100052605,0
2025-02-27 17:00:00,100052606,0
2025-02-27 17:00:00,100053055,5
2025-02-27 17:00:00,100053059,9
2025-02-27 17:00:00,100053210,1
2025-02-27 17:00:00,100054073,3
2025-02-27 17:00:00,100055268,0
2025-02-27 17:00:00,100056188,42
2025-02-27 17:00:00,300014985,51
2025-02-27 17:00:00,300014986,92
2025-02-27 17:00:00,300014993,14
2025-02-27 17:00:00,300014994,7
2025-02-27 17:00:00,300014995,122
2025-02-27 17:00:00,300014996,20
2025-02-27 17:00:00,300020478,8
2025-02-27 17:00:00,300020679,113
2025-02-27 17:00:00,300020816,29
2025-02-27 17:00:00,300020817,53
2025-02-27 17:00:00,300021685,0
2025-02-27 17:00:00,300028650,10
2025-02-27 18:00:00,100001753,4
2025-02-27 18:00:00,100003032,33
2025-02-27 18:00:00,100003040,1
2025-02-27 18:00:00,100003041,28
2025-02-27 18:00:00,100003042,28
2025-02-27 18:00:00,100004575,0
2025-02-27 18:00:00,100007390,16
2025-02-27 18:00:00,100011747,15
2025-02-27 18:00:00,100011783,13
2025-02-27 18:00:00,100012217,19
2025-02-27 18:00:00,100012218,0
2025-02-27 18:00:00,100017441,31
2025-02-27 18:00:00,100017523,3
2025-02-27 18:00:00,100025474,0
2025-02-27 18:00:00,100035408,0
2025-02-27 18:00:00,100035409,0
2025-02-27 18:00:00,100041114,0
2025-02-27 18:00:00,100047030,1
2025-02-27 18:00:00,100052600,1
2025-02-27 18:00:00,100052602,0
2025-02-27 18:00:00,100052603,2
2025-02-27 18:00:00,100052605,1
2025-02-27 18:00:00,100052606,0
2025-02-27 18:00:00,100053055,1
2025-02-27 18:00:00,100053059,2
2025-02-27 18:00:00,100053210,3
2025-02-27 18:00:00,100054073,10
2025-02-27 18:00:00,100055268,0
2025-02-27 18:00:00,100056188,34
2025-02-27 18:00:00,300014985,29
2025-02-27 18:00:00,300014986,55
2025-02-27 18:00:00,300014993,16
2025-02-27 18:00:00,300014994,5
2025-02-27 18:00:00,300014995,80
2025-02-27 18:00:00,300014996,27
2025-02-27 18:00:00,300020478,8
2025-02-27 18:00:00,300020679,61
2025-02-27 18:00:00,300020816,16
2025-02-27 18:00:00,300020817,34
2025-02-27 18:00:00,300021685,0
2025-02-27 18:00:00,300028650,11
2025-02-27 19:00:00,100001753,5
2025-02-27 19:00:00,100003032,27
2025-02-27 19:00:00,100003040,0
2025-02-27 19:00:00,100003041,7
2025-02-27 19:00:00,100003042,10
2025-02-27 19:00:00,100004575,0
2025-02-27 19:00:00,100007390,7
2025-02-27 19:00:00,100011747,2
2025-02-27 19:00:00,100011783,8
2025-02-27 19:00:00,100012217,9
2025-02-27 19:00:00,100012218,0
2025-02-27 19:00:00,100017441,20
2025-02-27 19:00:00,100017523,4
2025-02-27 19:00:00,100025474,0
2025-02-27 19:00:00,100035408,0
2025-02-27 19:00:00,100035409,0
2025-02-27 19:00:00,100041114,0
2025-02-27 19:00:00,100047030,2
2025-02-27 19:00:00,100052600,0
2025-02-27 19:00:00,100052602,0
2025-02-27 19:00:00,100052603,0
2025-02-27 19:00:00,100052605,1
2025-02-27 19:00:00,100052606,0
2025-02-27 19:00:00,100053055,0
2025-02-27 19:00:00,100053059,1
2025-02-27 19:00:00,100053210,0
2025-02-27 19:00:00,100054073,0
2025-02-27 19:00:00,100055268,0
2025-02-27 19:00:00,100056188,11
2025-02-27 19:00:00,300014985,17
2025-02-27 19:00:00,300014986,28
2025-02-27 19:00:00,300014993,9
2025-02-27 19:00:00,300014994,2
2025-02-27 19:00:00,300014995,22
2025-02-27 19:00:00,300014996,13
2025-02-27 19:00:00,300020478,3
2025-02-27 19:00:00,300020679,29
2025-02-27 19:00:00,300020816,12
2025-02-27 19:00:00,300020817,16
2025-02-27 19:00:00,300021685,0
2025-02-27 19:00:00,300028650,5
2025-02-27 20:00:00,100001753,3
2025-02-27 20:00:00,100003032,26
2025-02-27 20:00:00,100003040,0
2025-02-27 20:00:00,100003041,13
2025-02-27 20:00:00,100003042,4
2025-02-27 20:00:00,100004575,0
2025-02-27 20:00:00,100007390,6
2025-02-27 20:00:00,100011747,1
2025-02-27 20:00:00,100011783,4
2025-02-27 20:00:00,100012217,12
2025-02-27 20:00:00,100012218,0
2025-02-27 20:00:00,100017441,7
2025-02-27 20:00:00,100017523,4
2025-02-27 20:00:00,100025474,0
2025-02-27 20:00:00,100035408,0
2025-02-27 20:00:00,100035409,0
2025-02-27 20:00:00,100041114,0
2025-02-27 20:00:00,100047030,1
2025-02-27 20:00:00,100052600,0
2025-02-27 20:00:00,100052602,0
2025-02-27 20:00:00,100052603,3
2025-02-27 20:00:00,100052605,0
2025-02-27 20:00:00,100052606,0
2025-02-27 20:00:00,100053055,2
2025-02-27 20:00:00,100053059,3
2025-02-27 20:00:00,100053210,1
2025-02-27 20:00:00,100054073,2
2025-02-27 20:00:00,100055268,0
2025-02-27 20:00:00,100056188,12
2025-02-27 20:00:00,300014985,8
2025-02-27 20:00:00,300014986,18
2025-02-27 20:00:00,300014993,2
2025-02-27 20:00:00,300014994,3
2025-02-27 20:00:00,300014995,41
2025-02-27 20:00:00,300014996,7
2025-02-27 20:00:00,300020478,1
2025-02-27 20:00:00,300020679,22
2025-02-27 20:00:00,300020816,5
2025-02-27 20:00:00,300020817,16
2025-02-27 20:00:00,300021685,0
2025-02-27 20:00:00,300028650,1
2025-02-27 21:00:00,100001753,1
2025-02-27 21:00:00,100003032,9
2025-02-27 21:00:00,100003040,0
2025-02-27 21:00:00,100003041,3
2025-02-27 21:00:00,100003042,2
2025-02-27 21:00:00,100004575,0
2025-02-27 21:00:00,100007390,2
2025-02-27 21:00:00,100011747,4
2025-02-27 21:00:00,100011783,2
2025-02-27 21:00:00,100012217,6
2025-02-27 21:00:00,100012218,0
2025-02-27 21:00:00,100017441,8
2025-02-27 21:00:00,100017523,2
2025-02-27 21:00:00,100025474,0
2025-02-27 21:00:00,100035408,0
2025-02-27 21:00:00,100035409,0
2025-02-27 21:00:00,100041114,0
2025-02-27 21:00:00,100047030,0
2025-02-27 21:00:00,100052600,1
2025-02-27 21:00:00,100052602,0
2025-02-27 21:00:00,100052603,0
2025-02-27 21:00:00,100052605,1
2025-02-27 21:00:00,100052606,0
2025-02-27 21:00:00,100053055,0
2025-02-27 21:00:00,100053059,2
2025-02-27 21:00:00,100053210,0
2025-02-27 21:00:00,100054073,1
2025-02-27 21:00:00,100055268,0
2025-02-27 21:00:00,100056188,7
2025-02-27 21:00:00,300014985,11
2025-02-27 21:00:00,300014986,20
2025-02-27 21:00:00,300014993,5
2025-02-27 21:00:00,300014994,0
2025-02-27 21:00:00,300014995,18
2025-02-27 21:00:00,300014996,3
2025-02-27 21:00:00,300020478,0
2025-02-27 21:00:00,300020679,9
2025-02-27 21:00:00,300020816,9
2025-02-27 21:00:00,300020817,14
2025-02-27 21:00:00,300021685,0
2025-02-27 21:00:00,300028650,1
2025-02-27 22:00:00,100001753,1
2025-02-27 22:00:00,100003032,13
2025-02-27 22:00:00,100003040,0
2025-02-27 22:00:00,100003041,4
2025-02-27 22:00:00,100003042,3
2025-02-27 22:00:00,100004575,0
2025-02-27 22:00:00,100007390,3
2025-02-27 22:00:00,100011747,0
2025-02-27 22:00:00,100011783,4
2025-02-27 22:00:00,100012217,7
2025-02-27 22:00:00,100012218,0
2025-02-27 22:00:00,100017441,7
2025-02-27 22:00:00,100017523,1
2025-02-27 22:00:00,100025474,0
2025-02-27 22:00:00,100035408,0
2025-02-27 22:00:00,100035409,0
2025-02-27 22:00:00,100041114,0
2025-02-27 22:00:00,100047030,2
2025-02-27 22:00:00,100052600,0
2025-02-27 22:00:00,100052602,0
2025-02-27 22:00:00,100052603,0
2025-02-27 22:00:00,100052605,0
2025-02-27 22:00:00,100052606,0
2025-02-27 22:00:00,100053055,0
2025-02-27 22:00:00,100053059,0
2025-02-27 22:00:00,100053210,0
2025-02-27 22:00:00,100054073,3
2025-02-27 22:00:00,100055268,0
2025-02-27 22:00:00,100056188,10
2025-02-27 22:00:00,300014985,11
2025-02-27 22:00:00,300014986,13
2025-02-27 22:00:00,300014993,1
2025-02-27 22:00:00,300014994,0
2025-02-27 22:00:00,300014995,15
2025-02-27 22:00:00,300014996,7
2025-02-27 22:00:00,300020478,0
2025-02-27 22:00:00,300020679,8
2025-02-27 22:00:00,300020816,3
2025-02-27 22:00:00,300020817,4
2025-02-27 22:00:00,300021685,0
2025-02-27 22:00:00,300028650,0
2025-02-27 23:00:00,100001753,3
2025-02-27 23:00:00,100003032,13
2025-02-27 23:00:00,100003040,0
2025-02-27 23:00:00,100003041,5
2025-02-27 23:00:00,100003042,2
2025-02-27 23:00:00,100004575,0
2025-02-27 23:00:00,100007390,5
2025-02-27 23:00:00,100011747,4
2025-02-27 23:00:00,100011783,0
2025-02-27 23:00:00,100012217,6
2025-02-27 23:00:00,100012218,0
2025-02-27 23:00:00,100017441,1
2025-02-27 23:00:00,100017523,0
2025-02-27 23:00:00,100025474,0
2025-02-27 23:00:00,100035408,0
2025-02-27 23:00:00,100035409,0
2025-02-27 23:00:00,100041114,0
2025-02-27 23:00:00,100047030,0
2025-02-27 23:00:00,100052600,0
2025-02-27 23:00:00,100052602,0
2025-02-27 23:00:00,100052603,0
2025-02-27 23:00:00,100052605,0
2025-02-27 23:00:00,100052606,0
2025-02-27 23:00:00,100053055,0
2025-02-27 23:00:00,100053059,1
2025-02-27 23:00:00,100053210,0
2025-02-27 23:00:00,100054073,0
2025-02-27 23:00:00,100055268,0
2025-02-27 23:00:00,100056188,3
2025-02-27 23:00:00,300014985,7
2025-02-27 23:00:00,300014986,13
2025-02-27 23:00:00,300014993,0
2025-02-27 23:00:00,300014994,0
2025-02-27 23:00:00,300014995,17
2025-02-27 23:00:00,300014996,4
2025-02-27 23:00:00,300020478,0
2025-02-27 23:00:00,300020679,13
2025-02-27 23:00:00,300020816,3
2025-02-27 23:00:00,300020817,4
2025-02-27 23:00:00,300021685,0
2025-02-27 23:00:00,300028650,1
2025-02-28 00:00:00,100001753,4
2025-02-28 00:00:00,100003032,1
2025-02-28 00:00:00,100003040,0
2025-02-28 00:00:00,100003041,1
2025-02-28 00:00:00,100003042,1
2025-02-28 00:00:00,100004575,0
2025-02-28 00:00:00,100007390,3
2025-02-28 00:00:00,100011747,0
2025-02-28 00:00:00,100011783,0
2025-02-28 00:00:00,100012217,3
2025-02-28 00:00:00,100012218,0
2025-02-28 00:00:00,100017441,0
2025-02-28 00:00:00,100017523,1
2025-02-28 00:00:00,100025474,0
2025-02-28 00:00:00,100035408,0
2025-02-28 00:00:00,100035409,0
2025-02-28 00:00:00,100041114,0
2025-02-28 00:00:00,100047030,1
2025-02-28 00:00:00,100052600,0
2025-02-28 00:00:00,100052602,0
2025-02-28 00:00:00,100052603,0
2025-02-28 00:00:00,100052605,0
2025-02-28 00:00:00,100052606,0
2025-02-28 00:00:00,100053055,0
2025-02-28 00:00:00,100053059,1
2025-02-28 00:00:00,100053210,0
2025-02-28 00:00:00,100054073,0
2025-02-28 00:00:00,100055268,0
2025-02-28 00:00:00,100056188,3
2025-02-28 00:00:00,300014985,3
2025-02-28 00:00:00,300014986,5
2025-02-28 00:00:00,300014993,0
2025-02-28 00:00:00,300014994,0
2025-02-28 00:00:00,300014995,8
2025-02-28 00:00:00,300014996,3
2025-02-28 00:00:00,300020478,0
2025-02-28 00:00:00,300020679,2
2025-02-28 00:00:00,300020816,2
2025-02-28 00:00:00,300020817,3
2025-02-28 00:00:00,300021685,0
2025-02-28 00:00:00,300028650,0
2025-02-28 01:00:00,100001753,0
2025-02-28 01:00:00,100003032,0
2025-02-28 01:00:00,100003040,0
2025-02-28 01:00:00,100003041,1
2025-02-28 01:00:00,100003042,1
2025-02-28 01:00:00,100004575,0
2025-02-28 01:00:00,100007390,1
2025-02-28 01:00:00,100011747,0
2025-02-28 01:00:00,100011783,1
2025-02-28 01:00:00,100012217,2
2025-02-28 01:00:00,100012218,0
2025-02-28 01:00:00,100017441,2
2025-02-28 01:00:00,100017523,0
2025-02-28 01:00:00,100025474,0
2025-02-28 01:00:00,100035408,0
2025-02-28 01:00:00,100035409,0
2025-02-28 01:00:00,100041114,0
2025-02-28 01:00:00,100047030,1
2025-02-28 01:00:00,100052600,1
2025-02-28 01:00:00,100052602,0
2025-02-28 01:00:00,100052603,0
2025-02-28 01:00:00,100052605,0
2025-02-28 01:00:00,100052606,0
2025-02-28 01:00:00,100053055,0
2025-02-28 01:00:00,100053059,0
2025-02-28 01:00:00,100053210,0
2025-02-28 01:00:00,100054073,0
2025-02-28 01:00:00,100055268,0
2025-02-28 01:00:00,100056188,3
2025-02-28 01:00:00,300014985,4
2025-02-28 01:00:00,300014986,0
2025-02-28 01:00:00,300014993,0
2025-02-28 01:00:00,300014994,1
2025-02-28 01:00:00,300014995,3
2025-02-28 01:00:00,300014996,1
2025-02-28 01:00:00,300020478,0
2025-02-28 01:00:00,300020679,1
2025-02-28 01:00:00,300020816,1
2025-02-28 01:00:00,300020817,0
2025-02-28 01:00:00,300021685,0
2025-02-28 01:00:00,300028650,0
2025-02-28 02:00:00,100001753,0
2025-02-28 02:00:00,100003032,0
2025-02-28 02:00:00,100003040,0
2025-02-28 02:00:00,100003041,0
2025-02-28 02:00:00,100003042,0
2025-02-28 02:00:00,100004575,0
2025-02-28 02:00:00,100007390,5
2025-02-28 02:00:00,100011747,0
2025-02-28 02:00:00,100011783,1
2025-02-28 02:00:00,100012217,2
2025-02-28 02:00:00,100012218,0
2025-02-28 02:00:00,100017441,1
2025-02-28 02:00:00,100017523,0
2025-02-28 02:00:00,100025474,0
2025-02-28 02:00:00,100035408,0
2025-02-28 02:00:00,100035409,0
2025-02-28 02:00:00,100041114,0
2025-02-28 02:00:00,100047030,1
2025-02-28 02:00:00,100052600,1
2025-02-28 02:00:00,100052602,0
2025-02-28 02:00:00,100052603,0
2025-02-28 02:00:00,100052605,0
2025-02-28 02:00:00,100052606,0
2025-02-28 02:00:00,100053055,0
2025-02-28 02:00:00,100053059,1
2025-02-28 02:00:00,100053210,0
2025-02-28 02:00:00,100054073,0
2025-02-28 02:00:00,100055268,0
2025-02-28 02:00:00,100056188,1
2025-02-28 02:00:00,300014985,0
2025-02-28 02:00:00,300014986,2
2025-02-28 02:00:00,300014993,0
2025-02-28 02:00:00,300014994,0
2025-02-28 02:00:00,300014995,2
2025-02-28 02:00:00,300014996,0
2025-02-28 02:00:00,300020478,0
2025-02-28 02:00:00,300020679,0
2025-02-28 02:00:00,300020816,0
2025-02-28 02:00:00,300020817,2
2025-02-28 02:00:00,300021685,0
2025-02-28 02:00:00,300028650,0
2025-02-28 03:00:00,100001753,0
2025-02-28 03:00:00,100003032,0
2025-02-28 03:00:00,100003040,0
2025-02-28 03:00:00,100003041,0
2025-02-28 03:00:00,100003042,0
2025-02-28 03:00:00,100004575,0
2025-02-28 03:00:00,100007390,0
2025-02-28 03:00:00,100011747,2
2025-02-28 03:00:00,100011783,0
2025-02-28 03:00:00,100012217,1
2025-02-28 03:00:00,100012218,0
2025-02-28 03:00:00,100017441,0
2025-02-28 03:00:00,100017523,0
2025-02-28 03:00:00,100025474,0
2025-02-28 03:00:00,100035408,0
2025-02-28 03:00:00,100035409,0
2025-02-28 03:00:00,100041114,0
2025-02-28 03:00:00,100047030,0
2025-02-28 03:00:00,100052600,0
2025-02-28 03:00:00,100052602,0
2025-02-28 03:00:00,100052603,0
2025-02-28 03:00:00,100052605,0
2025-02-28 03:00:00,100052606,0
2025-02-28 03:00:00,100053055,0
2025-02-28 03:00:00,100053059,0
2025-02-28 03:00:00,100053210,0
2025-02-28 03:00:00,100054073,0
2025-02-28 03:00:00,100055268,0
2025-02-28 03:00:00,100056188,3
2025-02-28 03:00:00,300014985,0
2025-02-28 03:00:00,300014986,2
2025-02-28 03:00:00,300014993,0
2025-02-28 03:00:00,300014994,0
2025-02-28 03:00:00,300014995,2
2025-02-28 03:00:00,300014996,0
2025-02-28 03:00:00,300020478,0
2025-02-28 03:00:00,300020679,2
2025-02-28 03:00:00,300020816,2
2025-02-28 03:00:00,300020817,1
2025-02-28 03:00:00,300021685,0
2025-02-28 03:00:00,300028650,0
2025-02-28 04:00:00,100001753,0
2025-02-28 04:00:00,100003032,0
2025-02-28 04:00:00,100003040,0
2025-02-28 04:00:00,100003041,0
2025-02-28 04:00:00,100003042,0
2025-02-28 04:00:00,100004575,0
2025-02-28 04:00:00,100007390,0
2025-02-28 04:00:00,100011747,0
2025-02-28 04:00:00,100011783,1
2025-02-28 04:00:00,100012217,0
2025-02-28 04:00:00,100012218,0
2025-02-28 04:00:00,100017441,1
2025-02-28 04:00:00,100017523,0
2025-02-28 04:00:00,100025474,0
2025-02-28 04:00:00,100035408,0
2025-02-28 04:00:00,100035409,0
2025-02-28 04:00:00,100041114,0
2025-02-28 04:00:00,100047030,1
2025-02-28 04:00:00,100052600,0
2025-02-28 04:00:00,100052602,0
2025-02-28 04:00:00,100052603,0
2025-02-28 04:00:00,100052605,0
